Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,degree,No_of_neighbors,Our_test_score
 CWEN,SVM,0,0,rbf,0,0.447887323943662,30,1,0,-1,0.4
 CWEN,KNN,0,0,chebyshev,0,0.4267605633802817,30,-1,0,9,0.3333333333333333
 CWEN,ZR,0,0,0,0,0,30,-1,0,-1,0.5
 CWEN,RF,40,30,0,11,0.5096296296296297,40,-1,0,-1,0.575
 CWEN,SVM,0,0,rbf,0,0.5037037037037037,40,100,0,-1,0.575
 CWEN,KNN,0,0,canberra,0,0.52,40,-1,0,11,0.525
 CWEN,ZR,0,0,0,0,0,40,-1,0,-1,0.675
 CWEN,RF,40,40,0,11,0.4682170542635659,50,-1,0,-1,0.34
 CWEN,SVM,0,0,poly,0,0.48527131782945737,50,0.5,3,-1,0.18
 CWEN,KNN,0,0,chebyshev,0,0.5038759689922481,50,-1,0,3,0.38
 CWEN,ZR,0,0,0,0,0,50,-1,0,-1,0.16
 CWEN,RF,20,30,0,11,0.5442622950819672,60,-1,0,-1,0.21666666666666667
 CWEN,SVM,0,0,rbf,0,0.6081967213114754,60,0.5,0,-1,0.06666666666666667
 CWEN,KNN,0,0,canberra,0,0.5344262295081967,60,-1,0,11,0.23333333333333334
 CWEN,ZR,0,0,0,0,0,60,-1,0,-1,0.06666666666666667
 CWEN,RF,30,40,0,11,0.551304347826087,70,-1,0,-1,0.2
 CWEN,SVM,0,0,linear,0,0.6469565217391304,70,0.5,0,-1,0.12857142857142856
 CWEN,KNN,0,0,canberra,0,0.591304347826087,70,-1,0,11,0.2571428571428571
 CWEN,ZR,0,0,0,0,0,70,-1,0,-1,0.12857142857142856
 CWEN,RF,30,10,0,11,0.5818181818181818,80,-1,0,-1,0.6575342465753424
 CWEN,SVM,0,0,linear,0,0.6272727272727273,80,0.5,0,-1,0.5753424657534246
 CWEN,KNN,0,0,chebyshev,0,0.6454545454545455,80,-1,0,7,0.6164383561643836
 CWEN,ZR,0,0,0,0,0,80,-1,0,-1,0.5753424657534246
 CWEN,RF,50,30,0,11,0.580952380952381,90,-1,0,-1,0.8714285714285714
 CWEN,SVM,0,0,linear,0,0.6076190476190476,90,0.5,0,-1,0.9857142857142858
 CWEN,KNN,0,0,braycurtis,0,0.5580952380952381,90,-1,0,7,0.7571428571428571
 CWEN,ZR,0,0,0,0,0,90,-1,0,-1,0.9857142857142858
